
52
48
53
59
53
59
54
53
54
54
51
49
52
57
54
45
54
52
59
50
57
56
48
58
57
60
53
59
58
53
56
60
59
51
54
54
55
52
57
59
55
58
51
49
54
43
51
50
48
55
56
54
55
57
57
50
54
61
56
54
56
48
56
58
54
55
60
55
55
49
59
57
56
39
53
55
56
48
62
36
53
56
47
53
52
57
59
47
46
56
47
52
53
55
56
50
57
50
53
55
54
58
51
60
56
57
51
51
54
46
55
53
54
60
53
53
53
62
47
50
53
45
58
56
44
55
55
66
53
56
57
54
58
56
54
52
51
54
49
54
54
49
55
52
57
42
40
63
50
47
53
54
49
57
59
57
54
50
54
52
57
51
54
56
47
28
54
55
61
59
55
56
57
48
52
45
58
48
56
57
57
54
53
54
55
48
56
45
50
51
47
57
54
56
51
49
56
49
53
46
60
55
55
60
50
52
53
54
61
56
53
56
55
47
61
57
56
60
58
51
51
56
59
51
59
55
55
56
60
55
48
48
58
53
52
60
56
46
51
60
55
56
56
61
58
52
56
50
51
54
55
57
57
54
45
51
60
54
55
59
51
57
58
54
51
51
53
53
40
30
49
57
51
60
48
53
57
47
57
54
51
56
53
54
50
54
64
52
58
59
51
31
59
57
59
49
49
58
48
55
47
57
58
45
55
49
54
53
57
51
51
56
45
50
51
54
55
53
50
52
42
56
35
55
44
53
49
55
51
48
57
56
56
56
47
53
33
50
52
57
50
54
57
51
53
50
55
59
33
54
52
52
58
56
56
52
56
61
58
39
48
42
52
56
50
52
56
56
58
58
51
58
50
54
53
57
50
47
57
50
44
52
52
54
56
57
53
60
51
59
54
61
59
44
56
53
45
56
58
57
47
49
57
58
52
49
55
56
52
57
54
51
58
53
52
54
52
53
55
51
62
48
58
55
50
57
53
49
55
60
54
55
53
56
57
54
55
52
43
55
53
30
44
46
50
53
44
61
48
53
49
48
50
53
57
56
52
59
56
56
51
49
54
54
60
45
48
52
45
50
49
51
50
53
57
57
59
49
49
46
63
56
53
49
54
57
47
58
55
55
54
53
57
45
61
43
50
50
55
43
52
58
53
61
52
55
42
54
52
57
56
52
44
53
53
56
58
57
54
54
56
54
52
57
55
58
50
52
60
56
44
55
47
54
56
48
58
43
52
49
56
57
56
54
57
55
59
50
50
56
53
55
55
55
56
60
57
55
42
53
51
54
55
55
54
49
61
57
56
52
50
54
61
56
60
50
55
51
53
56
43
52
59
54
53
53
54
53
51
43
54
52
51
59
61
56
52
45
50
55
54
51
59
61
58
53
59
60
53
46
55
55
54
51
47
54
55
58
50
55
51
52
46
52
55
53
57
57
42
50
50
60
47
40
45
53
51
61
50
49
53
54
56
59
59
60
57
53
52
54
48
51
59
54
61
53
54
53
56
53
42
59
52
50
52
57
56
50
55
52
55
49
48
42
59
56
53
53
56
38
50
52
50
52
55
57
49
52
57
56
49
59
57
48
53
50
50
58
50
53
39
56
55
54
54
46
61
54
59
50
54
56
46
56
52
58
54
45
58
57
54
50
41
54
54
59
53
54
52
46
54
51
40
57
51
53
56
34
52
59
56
57
52
49
54
56
60
56
51
53
47
56
48
52
64
55
52
55
57
53
45
49
43
53
50
50
46
58
52
56
57
52
55
41
60
53
54
58
57
47
41
38
51
55
59
55
55
56
57
59
45
57
49
48
44
61
55
46
48
56
56
52
54
59
52
55
54
55
55
58
54
58
55
53
56
54
59
60
55
43
61
50
55
62
56
59
30
55
55
53
48
57
52
50
55
49
52
47
49
47
58
59
51
57
52
59
51
61
43
55
52
47
54
53
59
56
54
53
58
43
42
51
54
50
39
60
47
60
51
48
55
58
45
55
49
44
57
49
50
49
53
57
45
57
58
55
50
57
41
56
37
43
55
58
56
36
53
57
58
54
61
50
57
55
36
55
61
44
55
53
49
56
49
53
57
52
53
56
47
56
51
53
55
49
53
55
53
60
53
60
51
55
48
54
51
36
49
46
54
52
54
52
50
61
47
39
49
53
50
42
60
48
55
47
57
54
52
47
58
53
54
45
52
51
54
56
47
55
58
55
51
